pair,kind,named_dichotomy,carrier,input_type,target,metric,layer,value,corroboration_only,unit_of_analysis,reporting_order,statement,note
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,warm,cosine_MB,19,0.889154,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(warm) = 0.8892 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,warm,cosine_M_frameterm,19,0.579712,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(warm) = 0.5797 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,midpoint_t,19,0.762502,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, midpoint_t(cool) = 0.7625 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,remainder_ratio,19,0.737039,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, remainder_ratio(cool) = 0.7370 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,cosine_MA,19,0.84633,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MA(cool) = 0.8463 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,cosine_MB,19,0.919932,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(cool) = 0.9199 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,cosine_M_frameterm,19,0.544357,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(cool) = 0.5444 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,midpoint_t,19,0.598907,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, midpoint_t(mild) = 0.5989 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,remainder_ratio,19,0.951871,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, remainder_ratio(mild) = 0.9519 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,cosine_MA,19,0.829513,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MA(mild) = 0.8295 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,cosine_MB,19,0.858939,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(mild) = 0.8589 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,cosine_M_frameterm,19,0.547867,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(mild) = 0.5479 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,midpoint_t,19,0.540423,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, midpoint_t(lukewarm) = 0.5404 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,remainder_ratio,19,0.986307,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, remainder_ratio(lukewarm) = 0.9863 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,cosine_MA,19,0.821996,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MA(lukewarm) = 0.8220 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,cosine_MB,19,0.837533,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(lukewarm) = 0.8375 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,cosine_M_frameterm,19,0.555775,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(lukewarm) = 0.5558 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,midpoint_t,19,0.504795,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, midpoint_t(both) = 0.5048 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,remainder_ratio,19,1.597725,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, remainder_ratio(both) = 1.5977 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,cosine_MA,19,0.572102,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MA(both) = 0.5721 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,cosine_MB,19,0.584596,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(both) = 0.5846 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,cosine_M_frameterm,19,0.520332,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(both) = 0.5203 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,neither,midpoint_t,19,0.51522,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, midpoint_t(neither) = 0.5152 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,neither,remainder_ratio,19,1.68917,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, remainder_ratio(neither) = 1.6892 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,neither,cosine_MA,19,0.544182,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MA(neither) = 0.5442 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,neither,cosine_MB,19,0.558929,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(neither) = 0.5589 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,neither,cosine_M_frameterm,19,0.498581,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(neither) = 0.4986 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,table,midpoint_t,19,0.434971,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, midpoint_t(table) = 0.4350 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,table,remainder_ratio,19,1.804118,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, remainder_ratio(table) = 1.8041 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,table,cosine_MA,19,0.440843,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MA(table) = 0.4408 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,table,cosine_MB,19,0.434617,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(table) = 0.4346 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,table,cosine_M_frameterm,19,0.374846,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(table) = 0.3748 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,reason,midpoint_t,19,0.476505,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, midpoint_t(reason) = 0.4765 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,reason,remainder_ratio,19,1.790945,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, remainder_ratio(reason) = 1.7909 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,reason,cosine_MA,19,0.466197,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MA(reason) = 0.4662 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,reason,cosine_MB,19,0.472337,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(reason) = 0.4723 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,control,reason,cosine_M_frameterm,19,0.374218,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(reason) = 0.3742 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,frame_term,temperature,midpoint_t,19,0.5096,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, midpoint_t(temperature) = 0.5096 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,frame_term,temperature,remainder_ratio,19,1.640973,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, remainder_ratio(temperature) = 1.6410 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,frame_term,temperature,cosine_MA,19,0.571178,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MA(temperature) = 0.5712 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,frame_term,temperature,cosine_MB,19,0.583629,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_MB(temperature) = 0.5836 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,frame_term,temperature,cosine_M_frameterm,19,1.000001,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 19, cosine_M_frameterm(temperature) = 1.0000 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,pole_pair,hot|cold,cosine_AB,20,0.869727,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_AB(hot|cold) = 0.8697 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,frame_term,temperature,cosine_A_frameterm,20,0.5846,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_A_frameterm(temperature) = 0.5846 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,frame_term,temperature,cosine_B_frameterm,20,0.604945,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_B_frameterm(temperature) = 0.6049 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,warm,midpoint_t,20,0.441234,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, midpoint_t(warm) = 0.4412 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,warm,remainder_ratio,20,0.684097,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, remainder_ratio(warm) = 0.6841 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,warm,cosine_MA,20,0.907775,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MA(warm) = 0.9078 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,warm,cosine_MB,20,0.897137,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MB(warm) = 0.8971 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,warm,cosine_M_frameterm,20,0.594432,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_M_frameterm(warm) = 0.5944 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,midpoint_t,20,0.804353,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, midpoint_t(cool) = 0.8044 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,remainder_ratio,20,0.737098,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, remainder_ratio(cool) = 0.7371 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,cosine_MA,20,0.841122,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MA(cool) = 0.8411 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,cosine_MB,20,0.925381,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MB(cool) = 0.9254 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,cool,cosine_M_frameterm,20,0.565773,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_M_frameterm(cool) = 0.5658 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,midpoint_t,20,0.620256,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, midpoint_t(mild) = 0.6203 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,remainder_ratio,20,0.956043,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, remainder_ratio(mild) = 0.9560 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,cosine_MA,20,0.821924,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MA(mild) = 0.8219 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,cosine_MB,20,0.861333,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MB(mild) = 0.8613 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
